URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.021wudi.com,14,3,5,0,33,44,77,0.428571429,8,2,0,0,0,0,0,0,0,0,0
http://www.abiechina.com,19,0,5,0,70,7,77,0.909090909,5,0,6,0,17,2,3,0,0,0,14
http://www.leawo.cn,14,0,5,0,64,11,75,0.853333333,7,3,2,0,0,0,0,0,0,0,0
http://www.qlchat.com,16,0,5,0,0,64,64,0,3,0,2,1,16,0,0,0,0,0,13
http://www.samsungmembers.cn,23,0,5,0,130,111,241,0.539419087,12,5,0,0,15,0,0,0,0,0,3
http://www.shaoit.com,16,0,5,0,109,32,141,0.773049645,10,3,0,0,7,0,1,0,0,0,6
http://www.edrawsoft.cn,18,0,5,0,82,4,86,0.953488372,5,2,0,0,0,0,0,0,0,0,0
http://www.dhu.edu.cn,15,0,6,0,122,5,127,0.960629921,2,0,2,0,11,1,0,0,0,0,1
http://www.zhaiiker.com,18,0,5,0,27,2,29,0.931034483,3,1,0,0,2,0,0,0,0,0,1
http://www.mouser.cn,15,0,5,0,94,30,124,0.758064516,20,10,0,2,3,2,0,0,0,0,0
http://www.txrjy.com,15,0,5,0,56,5,61,0.918032787,6,2,0,0,0,0,0,0,0,0,0
http://www.fanjian.net,17,0,5,0,30,39,69,0.434782609,14,6,0,2,5,0,0,0,0,0,3
http://mp.dayu.com,13,0,5,0,0,82,82,0,9,2,3,0,1,0,0,0,0,0,0
http://www.wondercv.com,18,0,5,0,68,36,104,0.653846154,11,4,0,2,1,0,4,0,0,0,1
http://www.kf5.com,12,1,5,0,76,2,78,0.974358974,2,0,0,0,1,0,0,0,0,0,1
http://www.hdb.com,13,0,5,0,218,1,219,0.99543379,3,1,1,0,5,3,3,0,0,0,1
http://www.biketo.com,16,0,5,0,68,11,79,0.860759494,5,1,0,0,1,0,0,0,0,0,1
http://www.paperyy.com,17,0,5,0,58,1,59,0.983050847,3,0,0,0,0,0,0,0,0,0,0
http://www.fanli.com,15,0,5,0,11,39,50,0.22,4,1,3,1,0,0,0,0,0,0,0
http://www.lanzou.com,16,0,5,0,11,2,13,0.846153846,2,0,0,0,0,0,0,0,0,0,0
http://www.fwol.cn,13,0,5,0,34,18,52,0.653846154,5,1,0,0,2,0,0,0,0,0,0
http://www.kuke.com,14,0,5,0,68,3,71,0.957746479,3,1,1,0,0,0,0,0,0,0,0
http://www.cnu.edu.cn,15,0,6,0,27,0,27,1,3,2,0,0,1,0,0,0,0,0,0
http://www.growingio.com,19,0,5,0,63,7,70,0.9,4,1,0,0,2,0,1,0,0,0,1
http://www.coozhi.com,16,0,5,0,46,10,56,0.821428571,7,2,0,0,2,0,0,0,0,0,1
http://www.godic.net,15,0,5,0,9,6,15,0.6,7,5,0,0,3,1,0,0,0,0,3
http://www.yeah.net,14,0,5,0,3,21,24,0.125,5,1,0,0,4,0,0,0,0,0,4
http://www.doczj.com,15,0,5,0,4,32,36,0.111111111,12,3,0,0,1,0,0,0,0,0,0
http://www.java1234.com,14,4,5,0,19,13,32,0.59375,5,1,0,0,0,0,0,0,0,0,0
http://www.oiegg.com,15,0,5,0,4,1,5,0.8,2,1,0,0,0,0,0,0,0,0,0
http://www.cnprint.org,17,0,5,0,44,11,55,0.8,8,4,0,0,0,0,0,0,0,0,0
http://www.hunt007.com,14,3,5,0,23,30,53,0.433962264,7,1,0,0,2,0,0,0,0,0,1
http://www.33lc.com,12,2,5,0,90,4,94,0.957446809,3,0,0,0,4,0,0,0,0,0,1
http://www.qimai.cn,14,0,5,0,4,0,4,1,1,0,2,0,0,0,0,0,0,0,0
http://www.cscse.edu.cn,17,0,6,0,60,18,78,0.769230769,6,2,0,1,0,0,0,0,0,0,0
http://www.5173.com,10,4,5,0,20,135,155,0.129032258,6,0,0,0,1,2,1,0,0,0,0
http://www.cssmoban.com,18,0,5,0,42,10,52,0.807692308,7,3,0,0,1,0,0,0,0,0,1
http://static.jszg.edu.cn,19,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
http://www.gyhj.org,14,0,5,0,34,1,35,0.971428571,2,0,2,0,1,0,0,0,0,0,0
http://www.ikuai8.com,15,1,5,0,47,1,48,0.979166667,2,0,0,0,4,0,0,0,0,0,3
http://www.sony.com.cn,16,0,6,0,96,1,97,0.989690722,2,1,0,0,6,2,0,0,0,0,5
http://www.xjtlu.edu.cn,17,0,6,0,28,3,31,0.903225806,5,1,0,0,2,0,0,0,0,0,0
http://www.9k9k.com,12,2,5,0,47,6,53,0.886792453,3,0,0,0,6,1,0,0,0,0,1
http://www.tingroom.com,18,0,5,0,5,100,105,0.047619048,20,7,0,0,0,2,1,0,0,0,0
http://www.500d.me,10,3,5,0,148,69,217,0.68202765,9,3,0,0,0,0,0,0,0,0,0
http://www.whb.cn,12,0,5,0,66,4,70,0.942857143,2,0,0,0,0,0,0,0,0,0,0
http://www.yzz.cn,12,0,5,0,58,249,307,0.188925081,11,2,0,0,0,0,0,0,0,0,0
http://www.cashtoutiao.com,21,0,5,0,12,19,31,0.387096774,3,0,0,0,1,0,1,0,0,0,0
http://www.bt.cn,11,0,5,0,29,1,30,0.966666667,3,0,0,0,0,0,0,0,0,0,0
http://www.vipkid.com.cn,18,0,6,0,7,49,56,0.125,6,1,0,0,2,0,5,0,0,0,1
http://www.chinafix.com,18,0,5,0,97,17,114,0.850877193,11,6,0,2,0,0,3,0,0,0,0
http://www.foodmate.net,18,0,5,0,101,62,163,0.619631902,8,1,8,0,1,0,4,0,0,0,0
