URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num
http://www.icbc.com.cn,16,0,6,0,210,0,210,1.0,1,0
http://nanjing.baixing.com,21,0,5,0,6,55,61,0.09836065573770493,5,2
http://www.kanzhun.com,17,0,5,0,61,1,62,0.9838709677419356,2,0
http://worktile.com,15,0,4,0,55,8,63,0.873015873015873,3,0
http://www.duomai.com,16,0,5,0,99,6,105,0.9428571428571428,5,3
http://nj.nuomi.com,14,0,5,0,6,53,59,0.1016949152542373,3,0
http://www.juzimi.com,16,0,5,0,131,5,136,0.9632352941176472,4,1
http://www.fengniao.com,18,0,5,0,85,116,201,0.4228855721393035,4,1
http://www.zdfans.com,16,0,5,0,231,5,236,0.9788135593220338,4,1
http://www.home77.com,14,2,5,0,6,1,7,0.8571428571428571,2,1
http://www.findlaw.cn,16,0,5,0,9,167,176,0.05113636363636364,5,2
http://www.alitrip.com,17,0,5,0,2,69,71,0.028169014084507043,7,4
http://www.eqxiu.com,15,0,5,0,9,37,46,0.1956521739130435,4,1
http://www.gao7.com,13,1,5,0,76,13,89,0.8539325842696629,5,2
http://www.chaduo.com,16,0,5,0,341,7,348,0.9798850574712644,6,2
http://www.dianxiaomi.com,20,0,5,0,66,3,69,0.9565217391304348,3,0
http://www.china.com,15,0,5,0,57,172,229,0.24890829694323144,10,2
http://www.uisdc.com,15,0,5,0,111,27,138,0.8043478260869565,9,2
http://www.huim.com,14,0,5,0,57,8,65,0.8769230769230769,8,3
http://www.jiemian.com,17,0,5,0,80,12,92,0.8695652173913043,4,0
http://www.weidian.com,17,0,5,0,1,4,5,0.2,2,1
http://www.zuanke8.com,16,1,5,0,35,60,95,0.3684210526315789,20,10
http://www.66law.cn,12,2,5,0,114,1,115,0.991304347826087,2,0
http://www.eee114.com,13,3,5,0,74,11,85,0.8705882352941177,5,1
http://www.news18a.com,15,2,5,0,97,7,104,0.9326923076923076,4,1
http://www.oneplusbbs.com,20,0,5,0,26,33,59,0.4406779661016949,5,1
http://www.sdo.com,13,0,5,0,74,3,77,0.9610389610389609,2,0
http://cli.im,9,0,4,0,4,40,44,0.09090909090909093,5,1
http://xiumi.us,11,0,4,0,10,0,10,1.0,1,0
http://xiumi.us,11,0,4,0,0,0,0,0.0,0,0
http://tz.bitauto.com,16,0,5,0,19,295,314,0.06050955414012739,12,2
http://www.jdpay.com,15,0,5,0,0,0,0,0.0,0,0
http://www.jdpay.com,15,0,5,0,0,38,38,0.0,2,0
http://www.pcauto.com.cn,18,0,6,0,155,12,167,0.9281437125748504,12,6
http://www.ucas.ac.cn,15,0,6,0,60,2,62,0.967741935483871,2,0
