url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.temnhankimloai.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ganiinc.co.za,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.moorelegacygroup.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pcgfund.com,0,0,1,0,0,0,0,0,0
http://www.thejonesact.com,4,0,0,0,0,0,0,0,0
http://www.studiosundaytv.com,2,0,0,1,0,0,0,0,0
http://www.theoneflooring.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.goldberg-share.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.hotcasinogames.org,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.isityouornotcc.asia,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.greetingseuropasqq.com,0,0,0,0,0,0,0,0,0
http://www.amid-s.com.ua,2,0,0,0,0,0,0,0,0
http://www.hatgiongrangdong.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.actiagroup.com,8,0,0,3,0,0,0,0,0
http://www.kassabravo.com,0,0,2,0,0,0,0,0,2
http://www.importkauf.ch,3,0,6,2,0,0,0,0,4
http://www.buygrocery.nz,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.creditfinancebank.ru,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.milanobro.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ru-optovik.ru,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.grosirkecantikan.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vtc360.com,3,0,2,0,0,0,0,0,0
http://www.holishit.in,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.jeansowghbqq.com,0,0,0,0,0,0,0,0,0
http://www.portal.ofar.com.br,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.2biking.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.it-mall.eu,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tbde.com.vn,2,0,0,0,0,0,0,0,0
http://www.deco-dessert.com,0,0,1,4,0,0,0,0,0
http://www.aztechnologies.co.uk,0,0,0,0,0,0,0,0,0
