url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.egouz.com,0,0,1,0,0,0,0,0,0
http://www.longzhu.com,0,0,1,0,0,0,0,0,0
http://www.badmintoncn.com,0,0,1,0,0,0,0,0,1
http://www.justeasy.cn,0,0,2,0,2,0,0,0,2
http://www.3xiazai.com,0,0,3,0,0,0,0,0,3
http://www.likeshuo.com,0,0,0,0,0,0,0,0,0
http://www.ddnsto.com,0,0,0,0,0,0,0,0,0
http://www.baidu-int.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.seo.com.cn,0,0,2,0,0,0,0,0,0
http://www.fageka.com,0,0,2,0,0,0,0,0,2
http://www.tianfateng.cn,0,0,0,0,0,0,0,0,0
http://www.anruan.com,0,0,6,0,0,0,0,0,2
http://www.chacuo.net,0,0,0,0,0,0,0,0,0
http://www.ybzhan.cn,2,6,10,1,0,0,0,0,3
http://www.mgpyh.com,0,0,1,2,0,0,0,0,0
http://www.zbgb.org,2,2,0,0,0,0,0,0,0
http://www.szhk.com,0,0,8,1,0,0,0,0,2
http://www.51voa.com,0,0,0,0,0,0,0,0,0
http://www.sojson.com,0,1,13,1,1,0,0,0,4
http://www.jz5u.com,0,0,1,0,0,0,0,0,1
http://www.wasu.cn,21,0,2,2,1,0,0,0,0
http://www.51ui.cn,0,0,0,0,0,0,0,0,0
http://www.dingdang.ca,0,0,0,0,0,0,0,0,0
http://www.adquan.com,0,0,6,4,0,0,0,0,2
http://www.bilibili.co,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tupian114.com,0,0,1,0,0,0,0,0,1
http://www.cfi.cn,18,1,5,7,0,0,0,0,0
http://www.hikvision.com,0,0,24,0,0,0,0,0,24
http://www.hualongxiang.com,0,0,6,0,1,0,0,0,0
http://www.goepe.com,0,0,0,0,3,0,0,0,0
http://www.dopa.com,0,0,1,0,0,0,0,0,0
http://www.mumayi.com,0,3,4,1,0,0,0,0,3
http://www.cqhot.cn,0,0,0,0,0,0,0,0,0
http://www.cngold.org,2,0,4,2,1,0,0,0,2
http://www.shuax.com,0,0,0,0,0,0,0,0,0
http://www.cctalk.com,0,0,2,1,0,0,0,0,0
http://www.scholarmate.com,0,1,0,0,0,0,0,0,0
http://www.pss-system.gov.cn,0,0,2,0,0,0,0,0,2
http://www.yigouu.com,0,0,1,0,0,0,0,0,1
http://www.shui5.cn,0,0,0,0,2,0,0,0,0
http://www.17dm.com,0,0,0,0,0,0,0,0,0
http://www.lz13.cn,0,0,0,0,0,0,0,0,0
http://www.gaoxiaojob.com,2,2,4,0,0,0,0,0,4
http://www.admin5.com,0,0,3,0,0,0,0,0,1
http://www.cmdy5.com,0,0,0,0,0,0,0,0,0
http://www.v-testing.com,0,2,1,0,0,0,0,0,1
http://www.uc129.com,0,0,2,0,0,0,0,0,1
http://www.leleketang.com,0,0,7,0,0,0,0,0,0
http://www.gerensuodeshui.cn,0,0,0,1,0,0,0,0,0
http://www.cnsuning.com,0,0,1,0,0,0,0,0,1
http://www.jsyks.com,1,0,0,2,0,0,0,0,0
http://www.cofeed.com,0,0,0,1,0,0,0,0,0
http://www.advertcn.com,2,0,0,0,0,0,0,0,0
http://www.lai18.com,0,0,1,0,0,0,0,0,1
http://www.fxxz.com,0,0,0,0,0,0,0,0,0
http://www.99.com.cn,0,0,0,0,0,0,0,0,0
http://www.bjguahao.gov.cn,2,0,5,0,3,0,0,0,5
http://www.wines-info.com,0,0,4,1,0,0,0,0,3
http://www.kfc.com.cn,0,0,0,0,0,0,0,0,0
http://www.brushes8.com,0,0,1,0,0,0,0,0,1
http://www.kingtrans.cn,0,0,1,1,0,0,0,0,0
http://www.foundertype.com,0,0,3,0,0,0,0,0,2
http://www.loli.net,0,0,0,0,0,0,0,0,0
http://www.win7zhijia.cn,0,0,2,0,0,0,0,0,2
http://www.tezhongzhuangbei.com,0,0,4,2,0,0,0,0,2
http://www.chinapost.com.cn,0,0,2,0,0,0,0,0,0
http://www.okjike.com,0,0,0,0,0,0,0,0,0
http://www.360kad.com,0,0,5,1,0,0,0,0,0
http://www.eccang.com,0,0,1,0,0,0,0,0,0
http://www.uniqlo.cn,2,0,2,2,0,0,0,0,0
http://www.anjian.com,0,1,2,0,3,0,0,0,0
http://www.feitianwu7.com,0,0,1,0,3,0,0,0,0
http://www.ugsnx.com,0,0,3,2,3,0,0,0,0
http://www.cadzxw.com,0,0,1,0,0,0,0,0,1
http://www.chinasexq.com,0,0,0,0,0,0,0,0,0
http://www.12333sh.gov.cn,0,0,1,0,0,0,0,0,0
http://www.maiche168.com,0,0,3,0,0,0,0,0,3
http://www.loldk.com,6,0,4,0,0,0,0,0,1
http://www.51wangdai.com,0,0,0,2,2,0,0,0,0
http://www.iqilu.com,0,0,0,0,0,0,0,0,0
http://www.wdku.net,0,0,0,0,0,0,0,0,0
http://www.ghpym.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.lizhiweike.com,0,0,2,0,0,0,0,0,1
http://www.sankuai.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.thmz.com,15,0,0,0,2,0,0,0,0
http://www.sz-jlc.com,25,2,12,2,0,0,0,0,7
http://www.qupeiyin.cn,0,0,1,0,0,0,0,0,1
http://www.huishenghuiying.com.cn,0,0,1,0,0,0,0,0,0
http://www.66rpg.com,0,0,0,0,0,0,0,0,0
http://www.xiguaji.com,0,0,0,0,0,0,0,0,0
http://www.bjgjj.gov.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.huoban.com,0,0,1,1,1,0,0,0,0
http://www.zyshow.net,0,0,2,0,0,0,0,0,1
http://www.tudoupe.com,0,2,0,0,0,0,0,0,0
http://www.hotjob.cn,0,0,1,0,3,0,0,0,0
http://www.nbd.com.cn,0,0,3,1,0,0,0,0,1
http://www.szsi.gov.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.51talk.com,0,0,1,0,0,0,0,0,1
http://www.kfc.com.cn,0,0,0,0,0,0,0,0,0
http://www.tedu.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.okooo.com,0,0,22,2,1,0,0,0,0
http://www.quzhuanpan.com,0,0,0,0,0,0,0,0,0
http://www.donews.com,0,1,3,0,0,0,0,0,1
http://www.luogu.org,0,1,0,0,0,0,0,0,0
http://www.pingpongx.com,0,0,0,0,0,0,0,0,0
http://www.gogoup.com,3,0,6,0,0,0,0,0,4
http://www.acadsoc.com.cn,0,0,15,0,2,0,0,0,11
http://www.shejidaren.com,0,0,3,0,0,0,0,0,0
http://www.ce.cn,0,0,3,0,0,0,0,0,1
http://www.hxsd.com,0,0,0,0,0,0,0,0,0
http://www.5i5j.com,0,0,3,2,1,0,0,0,2
http://www.qmaile.com,2,1,3,0,0,0,0,0,2
http://www.yunaq.com,2,0,5,1,1,0,0,0,1
http://www.pkulaw.cn,17,0,4,1,2,0,0,0,0
http://www.h2ero.cn,0,0,0,0,0,0,0,0,0
http://www.fevte.com,0,0,1,0,3,0,0,0,0
http://www.fhyx.com,2,0,2,0,1,0,0,0,2
http://www.xiangha.com,0,0,0,0,0,0,0,0,0
http://www.e-fa.cn,0,0,2,0,0,0,0,0,1
http://www.shejiben.com,0,0,0,0,0,0,0,0,0
http://www.guangyuanol.cn,0,0,2,0,0,0,0,0,1
http://www.fwxgx.com,0,0,1,0,1,0,0,0,1
http://www.jumpw.com,0,0,0,0,0,0,0,0,0
http://www.qqyou.com,0,0,2,0,0,0,0,0,0
http://www.freekaoyan.com,0,0,0,0,0,0,0,0,0
http://www.niaogebiji.com,0,0,5,7,0,0,0,0,4
http://www.21food.cn,0,3,11,1,2,0,0,0,1
http://www.52watch.com,0,0,1,0,0,0,0,0,0
http://www.cndns.com,0,0,0,0,0,0,0,0,0
http://www.ecitic.com,2,0,1,0,2,0,0,0,1
http://www.5imx.com,0,0,0,0,1,0,0,0,0
http://www.igxe.cn,2,0,4,3,3,0,0,0,4
http://www.qupu123.com,0,0,0,0,0,0,0,0,0
http://www.liangxinyao.com,2,0,11,0,0,0,0,0,0
http://www.exam8.com,1,1,5,2,1,0,0,0,4
http://www.shfft.com,2,0,3,1,0,0,0,0,1
http://www.618g.com,0,0,1,0,0,0,0,0,1
http://www.waitsun.com,0,1,1,0,0,0,0,0,1
http://www.fblife.com,0,0,0,0,0,0,0,0,0
http://www.iiyi.com,0,0,3,0,2,0,0,0,0
http://www.swufe.edu.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.jinse.com,2,0,2,1,0,0,0,0,1
http://www.ebookcn.com,0,0,0,0,0,0,0,0,0
http://www.1ting.com,3,0,6,4,2,0,0,0,3
http://www.jaifang.com,0,0,0,3,0,0,0,0,0
http://www.shmec.gov.cn,0,0,1,0,1,0,0,0,0
http://www.vpgame.com,0,0,6,0,0,0,0,0,1
http://www.medmeeting.org,0,0,11,0,1,0,0,0,10
http://www.pkulaw.cn,17,0,4,1,2,0,0,0,0
http://www.saikr.com,0,0,1,0,0,0,0,0,1
http://www.aoshu.com,0,2,1,2,4,0,0,0,0
http://www.dotamax.com,0,0,0,1,0,0,0,0,0
http://www.gaotie.cn,2,0,1,1,2,0,0,0,0
http://www.jiaoyimao.com,0,5,9,0,0,0,0,0,1
